Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
influenza, genome 379	13241	1.0	1.0	1.81255192206	1.81255192206
influenza, genome 379 (rc)	13241	1.0	1.0	1.81255192206	1.81255192206
influenza, genome 380	14213	1.0	1.0	1.51269964117	1.51269964117
influenza, genome 380 (rc)	14213	1.0	1.0	1.51269964117	1.51269964117
influenza, genome 381	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 381 (rc)	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 382	14183	1.0	1.0	1.50884862159	1.50884862159
influenza, genome 382 (rc)	14183	1.0	1.0	1.50884862159	1.50884862159
influenza, genome 383	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 383 (rc)	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 384	13124	1.0	1.00007620209	1.62298079854	1.62310447306
influenza, genome 384 (rc)	13124	1.0	1.00007620209	1.62298079854	1.62310447306
influenza, genome 385	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 385 (rc)	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 386	13626	1.0	1.00058745778	2.32643475708	2.32780143927
influenza, genome 386 (rc)	13626	1.0	1.00058745778	2.32643475708	2.32780143927
influenza, genome 387	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 387 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 388	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 388 (rc)	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 389	13418	1.0	1.0	2.29542405724	2.29542405724
influenza, genome 389 (rc)	13418	1.0	1.0	2.29542405724	2.29542405724
influenza, genome 390	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 390 (rc)	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 391	13133	1.0	1.0	2.01020330465	2.01020330465
influenza, genome 391 (rc)	13133	1.0	1.0	2.01020330465	2.01020330465
influenza, genome 392	13195	1.0	1.00007579203	2.69041303524	2.6906169471
influenza, genome 392 (rc)	13195	1.0	1.00007579203	2.69041303524	2.6906169471
influenza, genome 393	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 393 (rc)	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 394	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 394 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 395	13224	1.0	1.0	2.22323049002	2.22323049002
influenza, genome 395 (rc)	13224	1.0	1.0	2.22323049002	2.22323049002
influenza, genome 396	14222	1.0	1.0	1.47658557165	1.47658557165
influenza, genome 396 (rc)	14222	1.0	1.0	1.47658557165	1.47658557165
influenza, genome 397	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 397 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 398	13394	1.0	1.0	2.03822607138	2.03822607138
influenza, genome 398 (rc)	13394	1.0	1.0	2.03822607138	2.03822607138
influenza, genome 399	14192	1.0	1.0	1.48675310034	1.48675310034
influenza, genome 399 (rc)	14192	1.0	1.0	1.48675310034	1.48675310034
influenza, genome 400	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 400 (rc)	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 401	13417	1.0	1.0	2.57136468659	2.57136468659
influenza, genome 401 (rc)	13417	1.0	1.0	2.57136468659	2.57136468659
influenza, genome 402	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 402 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 403	13352	1.0	1.0	2.43409227082	2.43409227082
influenza, genome 403 (rc)	13352	1.0	1.0	2.43409227082	2.43409227082
influenza, genome 404	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 404 (rc)	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 405	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 405 (rc)	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 406	13489	1.0	1.0	3.04692712581	3.04692712581
influenza, genome 406 (rc)	13489	1.0	1.0	3.04692712581	3.04692712581
influenza, genome 407	13391	1.0	1.0	2.63609887238	2.63609887238
influenza, genome 407 (rc)	13391	1.0	1.0	2.63609887238	2.63609887238
influenza, genome 408	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 408 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 409	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 409 (rc)	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 410	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 410 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 411	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 411 (rc)	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 412	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 412 (rc)	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 413	13371	1.0	1.0	2.0417321068	2.0417321068
influenza, genome 413 (rc)	13371	1.0	1.0	2.0417321068	2.0417321068
influenza, genome 414	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 414 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 415	13277	1.0	1.0	1.54402349928	1.54402349928
influenza, genome 415 (rc)	13277	1.0	1.0	1.54402349928	1.54402349928
influenza, genome 416	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 416 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 417	13418	1.0	1.0	2.31778208377	2.31778208377
influenza, genome 417 (rc)	13418	1.0	1.0	2.31778208377	2.31778208377
influenza, genome 418	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 418 (rc)	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 419	13372	1.0	1.0	2.5276697577	2.5276697577
influenza, genome 419 (rc)	13372	1.0	1.0	2.5276697577	2.5276697577
influenza, genome 420	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 420 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 421	13303	1.0	1.0	2.39043824701	2.39043824701
influenza, genome 421 (rc)	13303	1.0	1.0	2.39043824701	2.39043824701
influenza, genome 422	13489	1.0	1.0	3.03951367781	3.03951367781
influenza, genome 422 (rc)	13489	1.0	1.0	3.03951367781	3.03951367781
influenza, genome 423	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 423 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 424	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 424 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 425	13417	1.0	1.0	2.86949392562	2.86949392562
influenza, genome 425 (rc)	13417	1.0	1.0	2.86949392562	2.86949392562
influenza, genome 426	13353	1.0	1.0	2.06695124691	2.06695124691
influenza, genome 426 (rc)	13353	1.0	1.0	2.06695124691	2.06695124691
influenza, genome 427	13197	1.0	1.0	2.86428733803	2.86428733803
influenza, genome 427 (rc)	13197	1.0	1.0	2.86428733803	2.86428733803
influenza, genome 428	4095	1.0	1.00024425989	1.80708180708	1.80752320469
influenza, genome 428 (rc)	4095	1.0	1.00024425989	1.80708180708	1.80752320469
influenza, genome 429	13385	1.0	1.0	2.06948076205	2.06948076205
influenza, genome 429 (rc)	13385	1.0	1.0	2.06948076205	2.06948076205
influenza, genome 430	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 430 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 431	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 431 (rc)	13418	1.0	1.0	2.28797138173	2.28797138173
influenza, genome 432	13135	1.0	1.0	2.50475827941	2.50475827941
influenza, genome 432 (rc)	13135	1.0	1.0	2.50475827941	2.50475827941
influenza, genome 433	13319	1.0	1.0	1.95960657707	1.95960657707
influenza, genome 433 (rc)	13319	1.0	1.0	1.95960657707	1.95960657707
influenza, genome 434	14033	1.0	1.0	1.44659018029	1.44659018029
influenza, genome 434 (rc)	14033	1.0	1.0	1.44659018029	1.44659018029
influenza, genome 435	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 435 (rc)	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 436	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 436 (rc)	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 437	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 437 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 438	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 438 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 439	13567	1.0	1.0	3.0810053807	3.0810053807
influenza, genome 439 (rc)	13567	1.0	1.0	3.0810053807	3.0810053807
influenza, genome 440	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 440 (rc)	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 441	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 441 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 442	13133	1.0	1.0	2.35285159522	2.35285159522
influenza, genome 442 (rc)	13133	1.0	1.0	2.35285159522	2.35285159522
influenza, genome 443	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 443 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 444	13422	1.0	1.0	2.60020861273	2.60020861273
influenza, genome 444 (rc)	13422	1.0	1.0	2.60020861273	2.60020861273
influenza, genome 445	13589	1.0	1.0	2.50202369564	2.50202369564
influenza, genome 445 (rc)	13589	1.0	1.0	2.50202369564	2.50202369564
influenza, genome 446	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 446 (rc)	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 447	13133	1.0	1.0	2.70311429224	2.70311429224
influenza, genome 447 (rc)	13133	1.0	1.0	2.70311429224	2.70311429224
influenza, genome 448	13313	1.0	1.0	1.65252009314	1.65252009314
influenza, genome 448 (rc)	13313	1.0	1.0	1.65252009314	1.65252009314
influenza, genome 449	13118	1.0	1.0	1.72282360116	1.72282360116
influenza, genome 449 (rc)	13118	1.0	1.0	1.72282360116	1.72282360116
influenza, genome 450	13103	1.0	1.0	2.35823857132	2.35823857132
influenza, genome 450 (rc)	13103	1.0	1.0	2.35823857132	2.35823857132
influenza, genome 451	13103	1.0	1.0	2.48797985194	2.48797985194
influenza, genome 451 (rc)	13103	1.0	1.0	2.48797985194	2.48797985194
influenza, genome 452	13124	1.0	1.00007620209	1.61536117037	1.61548426427
influenza, genome 452 (rc)	13124	1.0	1.00007620209	1.61536117037	1.61548426427
influenza, genome 453	13349	1.0	1.0	2.0076410218	2.0076410218
influenza, genome 453 (rc)	13349	1.0	1.0	2.0076410218	2.0076410218
influenza, genome 454	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 454 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 455	13309	1.0	1.0	1.94605154407	1.94605154407
influenza, genome 455 (rc)	13309	1.0	1.0	1.94605154407	1.94605154407
influenza, genome 456	13394	1.0	1.0	2.08302224877	2.08302224877
influenza, genome 456 (rc)	13394	1.0	1.0	2.08302224877	2.08302224877
influenza, genome 457	13067	1.0	1.00007653452	1.85964643759	1.85978876473
influenza, genome 457 (rc)	13067	1.0	1.00007653452	1.85964643759	1.85978876473
influenza, genome 458	13071	1.0	1.0	2.40226455512	2.40226455512
influenza, genome 458 (rc)	13071	1.0	1.0	2.40226455512	2.40226455512
influenza, genome 459	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 459 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 460	13598	1.0	1.0	2.8754228563	2.8754228563
influenza, genome 460 (rc)	13598	1.0	1.0	2.8754228563	2.8754228563
influenza, genome 461	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 461 (rc)	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 462	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 462 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 463	13426	1.0	1.0	2.59198569939	2.59198569939
influenza, genome 463 (rc)	13426	1.0	1.0	2.59198569939	2.59198569939
influenza, genome 464	13354	1.0	1.0	2.00688932155	2.00688932155
influenza, genome 464 (rc)	13354	1.0	1.0	2.00688932155	2.00688932155
influenza, genome 465	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 465 (rc)	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 466	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 466 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 467	13360	1.0	1.0	2.35778443114	2.35778443114
influenza, genome 467 (rc)	13360	1.0	1.0	2.35778443114	2.35778443114
influenza, genome 468	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 468 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 469	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 469 (rc)	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 470	13260	1.0	1.0	2.30015082956	2.30015082956
influenza, genome 470 (rc)	13260	1.0	1.0	2.30015082956	2.30015082956
influenza, genome 471	13124	1.0	1.00007620209	1.64583968302	1.64596509944
influenza, genome 471 (rc)	13124	1.0	1.00007620209	1.64583968302	1.64596509944
influenza, genome 472	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 472 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 473	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 473 (rc)	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 474	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 474 (rc)	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 475	13116	1.0	1.0	2.40164684355	2.40164684355
influenza, genome 475 (rc)	13116	1.0	1.0	2.40164684355	2.40164684355
influenza, genome 476	13567	1.0	1.0	3.0810053807	3.0810053807
influenza, genome 476 (rc)	13567	1.0	1.0	3.0810053807	3.0810053807
influenza, genome 477	13354	1.0	1.0	2.02186610753	2.02186610753
influenza, genome 477 (rc)	13354	1.0	1.0	2.02186610753	2.02186610753
influenza, genome 478	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 478 (rc)	13348	1.0	1.0	2.00779142943	2.00779142943
influenza, genome 479	13393	1.0	1.0	2.09064436646	2.09064436646
influenza, genome 479 (rc)	13393	1.0	1.0	2.09064436646	2.09064436646
influenza, genome 480	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 480 (rc)	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 481	13417	1.0	1.0	2.40739360513	2.40739360513
influenza, genome 481 (rc)	13417	1.0	1.0	2.40739360513	2.40739360513
influenza, genome 482	13337	1.0	1.0	1.98695358776	1.98695358776
influenza, genome 482 (rc)	13337	1.0	1.0	1.98695358776	1.98695358776
influenza, genome 483	13366	1.0	1.0000748223	2.55873110878	2.55892255892
influenza, genome 483 (rc)	13366	1.0	1.0000748223	2.55873110878	2.55892255892
influenza, genome 484	13071	1.0	1.0	2.34106036263	2.34106036263
influenza, genome 484 (rc)	13071	1.0	1.0	2.34106036263	2.34106036263
influenza, genome 485	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 485 (rc)	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 486	13382	1.0	1.0	2.05499925273	2.05499925273
influenza, genome 486 (rc)	13382	1.0	1.0	2.05499925273	2.05499925273
influenza, genome 487	13198	1.0	1.00060652009	2.36399454463	2.36542835481
influenza, genome 487 (rc)	13198	1.0	1.00060652009	2.36399454463	2.36542835481
influenza, genome 488	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 488 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 489	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 489 (rc)	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 490	13417	1.0	1.0	2.57881791757	2.57881791757
influenza, genome 490 (rc)	13417	1.0	1.0	2.57881791757	2.57881791757
influenza, genome 491	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 491 (rc)	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 492	13411	1.0	1.0	2.69182014764	2.69182014764
influenza, genome 492 (rc)	13411	1.0	1.0	2.69182014764	2.69182014764
influenza, genome 493	13409	1.0	1.0	2.49832202252	2.49832202252
influenza, genome 493 (rc)	13409	1.0	1.0	2.49832202252	2.49832202252
influenza, genome 494	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 494 (rc)	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 495	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 495 (rc)	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 496	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 496 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 497	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 497 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 498	13310	1.0	1.0	1.96093163035	1.96093163035
influenza, genome 498 (rc)	13310	1.0	1.0	1.96093163035	1.96093163035
influenza, genome 499	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 499 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 500	13071	1.0	1.0	2.33340983857	2.33340983857
influenza, genome 500 (rc)	13071	1.0	1.0	2.33340983857	2.33340983857
influenza, genome 501	13198	1.0	1.0	2.97014699197	2.97014699197
influenza, genome 501 (rc)	13198	1.0	1.0	2.97014699197	2.97014699197
influenza, genome 502	13354	1.0	1.0	2.02186610753	2.02186610753
influenza, genome 502 (rc)	13354	1.0	1.0	2.02186610753	2.02186610753
influenza, genome 503	13604	1.0	1.0	2.65363128492	2.65363128492
influenza, genome 503 (rc)	13604	1.0	1.0	2.65363128492	2.65363128492
influenza, genome 504	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 504 (rc)	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 505	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 505 (rc)	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 506	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 506 (rc)	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 507	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 507 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 508	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 508 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 509	13133	1.0	1.0	2.61174141476	2.61174141476
influenza, genome 509 (rc)	13133	1.0	1.0	2.61174141476	2.61174141476
influenza, genome 510	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 510 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 511	13566	1.0	1.0	3.0591183842	3.0591183842
influenza, genome 511 (rc)	13566	1.0	1.0	3.0591183842	3.0591183842
influenza, genome 512	13365	1.0	1.0	2.40179573513	2.40179573513
influenza, genome 512 (rc)	13365	1.0	1.0	2.40179573513	2.40179573513
influenza, genome 513	13307	1.0	1.0	1.69083940783	1.69083940783
influenza, genome 513 (rc)	13307	1.0	1.0	1.69083940783	1.69083940783
influenza, genome 514	13124	1.0	1.00015241579	1.64583968302	1.64609053498
influenza, genome 514 (rc)	13124	1.0	1.00015241579	1.64583968302	1.64609053498
influenza, genome 515	13133	1.0	1.0	2.54321175664	2.54321175664
influenza, genome 515 (rc)	13133	1.0	1.0	2.54321175664	2.54321175664
influenza, genome 516	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 516 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 517	13417	1.0	1.0	2.34031452635	2.34031452635
influenza, genome 517 (rc)	13417	1.0	1.0	2.34031452635	2.34031452635
influenza, genome 518	13417	1.0	1.0	2.39248714318	2.39248714318
influenza, genome 518 (rc)	13417	1.0	1.0	2.39248714318	2.39248714318
influenza, genome 519	13288	1.0	1.0	2.5060204696	2.5060204696
influenza, genome 519 (rc)	13288	1.0	1.0	2.5060204696	2.5060204696
influenza, genome 520	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 520 (rc)	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 521	13344	1.0	1.0	1.79106714628	1.79106714628
influenza, genome 521 (rc)	13344	1.0	1.0	1.79106714628	1.79106714628
influenza, genome 522	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 522 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 523	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 523 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 524	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 524 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 525	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 525 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 526	13319	1.0	1.0	1.94459043472	1.94459043472
influenza, genome 526 (rc)	13319	1.0	1.0	1.94459043472	1.94459043472
influenza, genome 527	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 527 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 528	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 528 (rc)	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 529	13385	1.0	1.0	2.06200971236	2.06200971236
influenza, genome 529 (rc)	13385	1.0	1.0	2.06200971236	2.06200971236
influenza, genome 530	14281	1.0	1.0	1.54050836776	1.54050836776
influenza, genome 530 (rc)	14281	1.0	1.0	1.54050836776	1.54050836776
influenza, genome 531	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 531 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 532	13410	1.0	1.0	2.48322147651	2.48322147651
influenza, genome 532 (rc)	13410	1.0	1.0	2.48322147651	2.48322147651
influenza, genome 533	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 533 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 534	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 534 (rc)	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 535	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 535 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 536	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 536 (rc)	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 537	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 537 (rc)	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 538	13383	1.0	1.0	2.51064783681	2.51064783681
influenza, genome 538 (rc)	13383	1.0	1.0	2.51064783681	2.51064783681
influenza, genome 539	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 539 (rc)	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 540	13347	1.0	1.0	1.96298793736	1.96298793736
influenza, genome 540 (rc)	13347	1.0	1.0	1.96298793736	1.96298793736
influenza, genome 541	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 541 (rc)	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 542	13127	1.0	1.0	2.04159366192	2.04159366192
influenza, genome 542 (rc)	13127	1.0	1.0	2.04159366192	2.04159366192
influenza, genome 543	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 543 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 544	13319	1.0	1.0	1.95209850589	1.95209850589
influenza, genome 544 (rc)	13319	1.0	1.0	1.95209850589	1.95209850589
influenza, genome 545	13326	1.0	1.0	2.00360198109	2.00360198109
influenza, genome 545 (rc)	13326	1.0	1.0	2.00360198109	2.00360198109
influenza, genome 546	13272	1.0	1.0	1.92133815552	1.92133815552
influenza, genome 546 (rc)	13272	1.0	1.0	1.92133815552	1.92133815552
influenza, genome 547	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 547 (rc)	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 548	13392	1.0	1.0	2.277479092	2.277479092
influenza, genome 548 (rc)	13392	1.0	1.0	2.277479092	2.277479092
influenza, genome 549	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 549 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 550	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 550 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 551	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 551 (rc)	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 552	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 552 (rc)	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 553	13489	1.0	1.0	3.08399436578	3.08399436578
influenza, genome 553 (rc)	13489	1.0	1.0	3.08399436578	3.08399436578
influenza, genome 554	13133	1.0	1.0	2.63458463413	2.63458463413
influenza, genome 554 (rc)	13133	1.0	1.0	2.63458463413	2.63458463413
influenza, genome 555	13163	1.0	1.0	2.84129757654	2.84129757654
influenza, genome 555 (rc)	13163	1.0	1.0	2.84129757654	2.84129757654
influenza, genome 556	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 556 (rc)	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 557	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 557 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 558	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 558 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 559	13133	1.0	1.0	2.13964821442	2.13964821442
influenza, genome 559 (rc)	13133	1.0	1.0	2.13964821442	2.13964821442
influenza, genome 560	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 560 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 561	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 561 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 562	13489	1.0	1.0	3.15812884573	3.15812884573
influenza, genome 562 (rc)	13489	1.0	1.0	3.15812884573	3.15812884573
influenza, genome 563	13067	1.0	1.00015308075	1.24741715773	1.24760811328
influenza, genome 563 (rc)	13067	1.0	1.00015308075	1.24741715773	1.24760811328
influenza, genome 564	13359	1.0	1.0	2.06602290591	2.06602290591
influenza, genome 564 (rc)	13359	1.0	1.0	2.06602290591	2.06602290591
influenza, genome 565	13293	1.0	1.0	2.36214549011	2.36214549011
influenza, genome 565 (rc)	13293	1.0	1.0	2.36214549011	2.36214549011
influenza, genome 566	13360	1.0	1.0	2.08083832335	2.08083832335
influenza, genome 566 (rc)	13360	1.0	1.0	2.08083832335	2.08083832335
influenza, genome 567	13282	1.0	1.0	2.31139888571	2.31139888571
influenza, genome 567 (rc)	13282	1.0	1.0	2.31139888571	2.31139888571
influenza, genome 568	13282	1.0	1.0	2.3490438187	2.3490438187
influenza, genome 568 (rc)	13282	1.0	1.0	2.3490438187	2.3490438187
